Fecha;Tipo de Cambio Minorista;Dólar Ahorro;Dólar MEP;Indice Merval;Badlar en $;Tasa de Interes deposito 30 días;Tasa de Interes prestamos por cuenta corriente;Crecimiento Económico;Riesgo crediticio;Desempleo;Indice de Volatilidad
27/05/2020;70,61;;;37824,7;26,4375;25,7;;;;;
28/05/2020;70,63;;;40017;26,5;25,77;;;;;
29/05/2020;70,69;;;42037,6;26,5625;25,2;;;;;
01/06/2020;70,76;;;43853,1;28,5;29,44;;;;;
02/06/2020;70,72;;;43676,2;29;27,42;;;;;
03/06/2020;71,01;;;45128,8;29,5625;27,58;;;;;
04/06/2020;70,92;;;48881,2;29,75;29,46;;;;;
05/06/2020;71,15;;;46471,1;29,5625;29,45;;;;;
08/06/2020;71,48;;;46476,1;29,5625;28,66;;;;;
09/06/2020;71,88;;;43057,9;29,875;29,27;;;;;
10/06/2020;72,04;;;43417,2;29,5;29,27;;;;;
11/06/2020;72,2;;;42686,1;29,6875;29,37;;;;;
12/06/2020;72,34;;;40471,2;29,1875;28,61;;;;;
16/06/2020;72,5;;;37990,6;29,75;29,32;;;;;
17/06/2020;72,68;;;40951,5;29,8125;28,89;;;;;
18/06/2020;72,86;;;40344,3;29,4375;28,98;;;;;
19/06/2020;73,08;;;40803,6;29,8125;29,11;;;;;
22/06/2020;73,13;;;40435,3;29,625;29,5;;;;;
23/06/2020;73,13;;;41996,7;29,75;29,27;;;;;
24/06/2020;73,44;;;40589,9;29,75;29,64;;;;;
25/06/2020;73,51;;;40308,1;29,8125;29,06;;;;;
26/06/2020;73,53;;;38686,7;29,625;29,24;;;;;
29/06/2020;73,56;;;39846,7;29;28,73;;;;;
30/06/2020;73,86;;;39500,9;29,6875;29,29;;;;;
01/07/2020;74,07;;;39758,2;29,75;29,48;;;;;
02/07/2020;74,13;;;43339,7;29,5625;28,04;;;;;
03/07/2020;74,18;;;42497,6;29,5625;27,78;;;;;
06/07/2020;74,32;;;42747,6;29,6875;28,71;;;;;
07/07/2020;74,61;;;43237;29,75;29,47;;;;;
08/07/2020;74,64;;;44001,9;29,5;28,32;;;;;
13/07/2020;74,72;;;45120,6;29,6875;28,94;;;;;
14/07/2020;74,99;;;45245,2;29,5625;28,78;;;;;
15/07/2020;75,09;;;45475,2;29,625;28,16;;;;;
16/07/2020;75,21;;;45683;29,5;28,86;;;;;
17/07/2020;75,21;;;46781,3;29,5625;28,36;;;;;
20/07/2020;75,25;;;48634,1;29,4375;29,31;;;;;
21/07/2020;75,56;;;48408,3;29,5;29,39;;;;;
22/07/2020;75,64;;;48605,1;29,6875;29,31;;;;;
23/07/2020;75,66;;;49449,9;29,125;28,57;;;;;
24/07/2020;75,86;;;48934,4;29,5625;29,07;;;;;
27/07/2020;75,92;;;48884,5;29,375;28,83;;;;;
28/07/2020;76;;;49405,8;29,1875;26,86;;;;;
29/07/2020;76,1;;;49253,6;29,75;28,64;;;;;
30/07/2020;76,06;;;52504,2;29,625;29,11;;;;;
31/07/2020;76,27;;;52186,3;29,1875;28,35;;;;;
03/08/2020;76,39;;;50994,4;29,875;29,33;;;;;
04/08/2020;76,64;;;51083,8;29,25;30,33;;;;;
05/08/2020;76,69;;;52325,8;29,4375;29,3;;;;;
06/08/2020;76,89;;;52180,9;29,8125;30,45;;;;;
07/08/2020;76,89;;;50998,5;29,625;29,24;;;;;
10/08/2020;77,13;;;48970,5;30;31,01;;;;;
11/08/2020;77,13;;;49626,8;29,6875;30,73;;;;;
12/08/2020;77,17;;;48547,9;29,75;29,92;;;;;
13/08/2020;77,32;;;46491,4;29,3125;30,3;;;;;
14/08/2020;77,42;;;47471,6;29,875;30,61;;;;;
18/08/2020;77,39;;;47737,2;29,9375;30,45;;;;;
19/08/2020;77,54;;;47411,3;29,8125;30,11;;;;;
20/08/2020;77,7;;;46736,7;30;30,74;;;;;
21/08/2020;77,77;;;46579,3;29,5625;30,03;;;;;
24/08/2020;77,8;;;45831,7;28,9375;28,24;;;;;
25/08/2020;77,95;;;44254,9;29,5625;30,44;;;;;
26/08/2020;77,94;;;46396,6;29,875;30,18;;;;;
27/08/2020;77,95;;;46835,4;29,1875;30,12;;;;;
28/08/2020;78,13;;;46545,5;29,9375;29,7;;;;;
31/08/2020;78,18;;;44877,5;29,625;30,25;;;;;
01/09/2020;78,36;;;44800,1;29,6875;30,73;;;;;
02/09/2020;78,5;;;45075,1;29,75;29,11;;;;;
03/09/2020;78,63;;;45691;30;30,26;;;;;
04/09/2020;78,63;;;45481,8;29,8125;28,94;;;;;
07/09/2020;78,64;;;46520,2;29,625;29,15;;;;;
08/09/2020;78,94;;;46868,5;29,875;30,54;;;;;
09/09/2020;79,03;;;45840;29,9375;30,46;;;;;
10/09/2020;79,05;;;44614,1;29,6875;29,55;;;;;
11/09/2020;79,07;;;44628,4;29,5;29,61;;;;;
14/09/2020;79,13;;;42167,9;29,6875;30,65;;;;;
15/09/2020;79,24;;;39799,9;29,5;30,53;;;;;
16/09/2020;79,36;;;41484,1;29,875;30,72;;;;;
17/09/2020;79,55;;;40745,1;29,875;30,08;;;;;
18/09/2020;79,59;;;40944,5;29,875;30,01;;;;;
21/09/2020;79,59;;;40974,1;30;30,38;;;;;
22/09/2020;79,71;;;41875,7;29,75;28,59;;;;;
23/09/2020;79,86;;;42042,5;29,25;29,51;;;;;
24/09/2020;79,89;;;42077,9;29,5625;30,37;;;;;
25/09/2020;79,99;;;42196,9;29,5625;30;;;;;
28/09/2020;80,05;;;41260,9;29,8125;30,11;;;;;
29/09/2020;80,16;;;42916,2;30,0625;28,82;;;;;
30/09/2020;80,24;;;43654,4;29,6875;30,07;;;;;
01/10/2020;80,63;;;44273,2;28,875;29,48;;;;;
02/10/2020;80,8;;;44438,4;29,6875;28,84;;;;;
05/10/2020;82,44;;;44739,9;29,875;29,79;;;;;
06/10/2020;82,64;;;45482,2;29,9375;30,82;;;;;
07/10/2020;82,72;;;45856,1;29,6875;29,5;;;;;
08/10/2020;82,72;;;45994,7;29,5625;30,4;;;;;
09/10/2020;82,79;;;47295,3;29,75;30,33;;;;;
13/10/2020;82,74;;;48239,3;29,8125;29,81;;;;;
14/10/2020;82,93;;;49024,1;29,625;30,55;;;;;
15/10/2020;82,95;;;49162,1;30;30,65;;;;;
16/10/2020;82,99;;;49683,8;31,6875;30,99;;;;;
19/10/2020;83,2;;;50088,8;31,5625;31,61;;;;;
20/10/2020;83,21;;;51671,6;31,875;32,27;;;;;
21/10/2020;83,27;;;52512,6;31,75;31,67;;;;;
22/10/2020;83,32;;;49596,5;31,125;31,88;;;;;
23/10/2020;83,78;;;46707,9;31,5625;31,18;;;;;
26/10/2020;83,85;;;43532,7;31,5625;31,82;;;;;
27/10/2020;83,9;;;44914,2;31,5625;28,98;;;;;
28/10/2020;83,89;;;45290;31,6875;31,61;;;;;
29/10/2020;83,9;;;47467,7;31,6875;31,57;;;;;
30/10/2020;83,9;;;47965,3;31,75;30,79;;;;;
02/11/2020;83,89;;;47028,4;31,75;30,88;;;;;
03/11/2020;84,41;;;48501,1;31,75;31,42;;;;;
04/11/2020;84,52;;;48492,5;31,4375;30,97;;;;;
05/11/2020;84,62;;;49650,4;31,8125;31,85;;;;;
09/11/2020;84,63;;;51819;31,75;31,56;;;;;
10/11/2020;84,95;;;51435;31,8125;32,25;;;;;
11/11/2020;85,03;;;49553,2;31,5625;31,88;;;;;
12/11/2020;85,04;;;49895,5;31,6875;31,22;;;;;
13/11/2020;85,14;;;51084,9;33,625;34,46;;;;;
16/11/2020;85,27;;;51911,5;33,875;34,67;;;;;
17/11/2020;85,6;;;51295,5;33,9375;33,76;;;;;
18/11/2020;85,6;;;50950,2;33,875;34,07;;;;;
19/11/2020;85,57;;;51492,3;33,875;34,28;;;;;
20/11/2020;85,74;;;54135,8;34,0625;34,2;;;;;
24/11/2020;85,91;;;54150,7;33,875;34,1;;;;;
25/11/2020;86,13;;;54465,7;33,625;33,9;;;;;
26/11/2020;86,19;;;55427,3;34,0625;34,55;;;;;
27/11/2020;86,53;;;54572,5;33,75;34,24;;;;;
30/11/2020;86,61;;;54913,4;33,75;33,79;;;;;
01/12/2020;86,72;;;55268,9;34,375;34,85;;;;;
02/12/2020;86,95;;;55152,3;34,3125;33,01;;;;;
03/12/2020;87;;;54730,4;34,1875;34,68;;;;;
04/12/2020;87,14;;;51956,9;34,0625;34,42;;;;;
09/12/2020;87,17;;;53690,4;34,25;34,07;;;;;
10/12/2020;87,38;;;53822,4;34,375;34,64;;;;;
11/12/2020;87,84;;;53034,1;34,125;34,56;;;;;
14/12/2020;87,85;;;53280,2;34,0625;33,94;;;;;
15/12/2020;87,96;;;53206;34,5;33,89;;;;;
16/12/2020;88,12;;;53115,6;34,1875;34,65;;;;;
17/12/2020;88,13;;;52346,8;34,1875;34,72;;;;;
18/12/2020;88,18;;;50159,9;34,3125;34,27;;;;;
21/12/2020;88,26;;;50406,9;34,25;34,04;;;;;
22/12/2020;88,76;;;51619;34,0625;34,25;;;;;
23/12/2020;88,8;;;50483,8;34,0625;34,4;;;;;
28/12/2020;88,92;;;51320,1;34,125;34,02;;;;;
29/12/2020;89,24;;;51226,5;34,1875;34,41;;;;;
30/12/2020;89,7;;;50730,9;34,25;33,83;;;;;
04/01/2021;89,87;;;51594,7;34,0625;34,12;;;;;
05/01/2021;90,22;;;51880;34,3125;33,33;;;;;
06/01/2021;90,55;;;52500,5;33,9375;34,01;;;;;
07/01/2021;90,55;;;51673,8;33,8125;34,13;;;;;
08/01/2021;90,73;;;50967,5;34,125;33,97;;;;;
11/01/2021;90,79;;;51201,6;34,3125;34,83;;;;;
12/01/2021;90,99;;;50961,2;34,125;34,72;;;;;
13/01/2021;91,03;;;51085;34;34,3;;;;;
14/01/2021;91,19;;;50500,8;34,375;34,22;;;;;
15/01/2021;91,19;;;50220,2;34,5625;34,71;;;;;
18/01/2021;91,31;;;50516,6;34,1875;34,29;;;;;
19/01/2021;91,31;;;50224,5;34,1875;34,71;;;;;
20/01/2021;91,76;;;48472,6;34,3125;33,78;;;;;
21/01/2021;91,76;;;48470,9;34;34,37;;;;;
22/01/2021;91,91;;;47470;34;34,46;;;;;
25/01/2021;92;;;49463,8;33,8125;34,95;;;;;
26/01/2021;92,35;;;49970,4;33,875;34,32;;;;;
27/01/2021;92,4;;;49630,1;34,0625;33,93;;;;;
28/01/2021;92,44;;;48257,1;34,1875;34,61;;;;;
29/01/2021;92,58;;;49576,9;34,1875;33,86;;;;;
01/02/2021;92,7;;;49686,8;34,1875;34,94;;;;;
02/02/2021;92,99;;;49857,6;34,1875;34,33;;;;;
03/02/2021;93,06;;;50682,7;34;33,63;;;;;
04/02/2021;92,96;;;51052,7;34,1875;33,75;;;;;
05/02/2021;93,19;;;52028,6;34,0625;34,24;;;;;
08/02/2021;93,32;;;52266,8;34,125;34,37;;;;;
09/02/2021;93,57;;;51940,9;34,25;34,27;;;;;
10/02/2021;93,58;;;51654,6;34,1875;34,64;;;;;
11/02/2021;93,73;;;51466,2;34,125;34,38;;;;;
12/02/2021;93,87;;;52386,6;34;34,17;;;;;
17/02/2021;93,95;;;51826,9;34,25;34,28;;;;;
18/02/2021;94,23;;;50992,9;34,25;34,56;;;;;
19/02/2021;94,29;;;49268,4;33,75;34,09;;;;;
22/02/2021;94,4;;;47856,7;34,125;34,5;;;;;
23/02/2021;94,77;;;49606,7;34,125;34,84;;;;;
24/02/2021;94,83;;;48920,7;34,1875;34,55;;;;;
25/02/2021;95,02;;;48432,3;34,1875;33,8;;;;;
26/02/2021;95,08;;;48996,3;33,625;33,74;;;;;
01/03/2021;95,12;;;48127,3;34,0625;34;;;;;
02/03/2021;95,49;;;47325,1;34,0625;34,22;;;;;
03/03/2021;95,67;;;47808,2;34,1875;34,74;;;;;
04/03/2021;95,64;;;47242,3;33,875;34,25;;;;;
05/03/2021;95,75;;;46291,8;33,875;33,44;;;;;
08/03/2021;95,69;;;46476;34,1875;34,13;;;;;
09/03/2021;96;;;47339,5;34,0625;34,62;;;;;
10/03/2021;96,07;;;48360,7;34;34,03;;;;;
11/03/2021;96,31;;;49071;34,1875;33,91;;;;;
12/03/2021;96,45;;;50458,3;34,1875;34,18;;;;;
15/03/2021;96,49;;;49646,8;34;34,31;;;;;
16/03/2021;96,69;;;49916,5;34,0625;34,53;;;;;
17/03/2021;96,81;;;48599,3;34,125;34,5;;;;;
18/03/2021;96,76;;;48976;34,0625;34,55;;;;;
19/03/2021;96,83;;;49185,9;34,125;34,16;;;;;
22/03/2021;96,98;;;48615,3;34,125;34,36;;;;;
23/03/2021;97,1;;;46856,4;34,1875;34,5;;;;;
25/03/2021;97,33;;;46440,8;34;34,39;;;;;
26/03/2021;97,45;;;47241;34,1875;34,52;;;;;
29/03/2021;97,57;;;48090,7;33,75;33,7;;;;;
30/03/2021;97,61;;;47982,4;34,125;34,61;;;;;
31/03/2021;97,61;;;48597,7;34,0625;33,84;;;;;
05/04/2021;97,69;;;50328,3;33,9375;33,95;;;;;
06/04/2021;98,1;;;50128,2;34,125;34,5;;;;;
07/04/2021;98,1;;;49627,5;34,0625;33,77;;;;;
08/04/2021;98,19;;;48846;34,0625;34,61;;;;;
09/04/2021;98,2;;;48109,6;34,0625;34,1;;;;;
12/04/2021;98,21;;;47679,1;34,1875;33,97;;;;;
13/04/2021;98,31;;;47299;34,1875;34,55;;;;;
14/04/2021;98,33;;;47093,3;34;34,17;;;;;
15/04/2021;98,32;;;47664,4;34,0625;34,19;;;;;
16/04/2021;98,47;;;48026,3;34,125;34,57;;;;;
19/04/2021;98,52;;;46894,5;34,1875;34,19;;;;;
20/04/2021;98,59;;;47616,5;34,0625;34,16;;;;;
21/04/2021;98,59;;;47122,6;34,125;34,18;;;;;
22/04/2021;98,61;;;47374,5;34,25;34,07;;;;;
23/04/2021;98,64;;;47931,3;34,125;33,76;;;;;
26/04/2021;98,78;;;48962,2;34,0625;34,44;;;;;
27/04/2021;98,89;;;50043,8;34,125;34,66;;;;;
28/04/2021;98,89;;;50065,2;33,9375;33,74;;;;;
29/04/2021;98,91;;;49056,1;34,1875;34,11;;;;;
30/04/2021;98,97;;;48872,5;34,0625;33,53;;;;;
03/05/2021;98,9;;;48655,5;34,25;34,77;;;;;
04/05/2021;99,21;;;49152,3;34,125;34,88;;;;;
05/05/2021;99,3;;;49389,3;33,875;34,01;;;;;
06/05/2021;99,33;;;51419,5;34,125;34,58;;;;;
07/05/2021;99,34;;;51750,3;34,125;33,82;;;;;
10/05/2021;99,43;;;51094;34;34,27;;;;;
11/05/2021;99,5;;;51020,2;34,125;34,45;;;;;
12/05/2021;99,5;;;52625,9;34,1875;33,71;;;;;
13/05/2021;99,51;;;54850,1;34,1875;34,71;;;;;
14/05/2021;99,51;;;56095;34,0625;34,14;;;;;
17/05/2021;99,51;;;56078,6;34,0625;34,6;;;;;
18/05/2021;99,64;;;55990;34,1875;34,38;;;;;
19/05/2021;99,64;;;57109,4;34,1875;34,03;;;;;
20/05/2021;99,7;;;56221,9;34,125;34,58;;;;;
21/05/2021;99,71;;;56599;34,0625;34,38;;;;;
26/05/2021;99,71;;;57499,5;34,1875;34,48;;;;;
27/05/2021;99,96;;;59213;34,125;32,17;;;;;
28/05/2021;100,02;;;59268,9;34,0625;33,7;;;;;
31/05/2021;100,04;;;61096;34,125;34,03;;;;;
01/06/2021;100,09;;;62659,5;34,0625;34,65;;;;;
02/06/2021;100,23;;;64303,1;34,1875;34,66;;;;;
03/06/2021;100,26;;;66190,1;34,125;34,07;;;;;
04/06/2021;100,26;;;68151,1;33,875;33,74;;;;;
07/06/2021;100,28;;;66390,3;34,25;34,27;;;;;
08/06/2021;100,37;;;68105;34,1875;34,65;;;;;
09/06/2021;100,37;;;68144,6;34;34,22;;;;;
10/06/2021;100,36;;;66094;34,25;34,53;;;;;
11/06/2021;100,37;;;66836,8;34,125;33,78;;;;;
14/06/2021;100,39;;;67005,8;34,125;34,37;;;;;
15/06/2021;100,53;;;67575,5;34,1875;34,68;;;;;
16/06/2021;100,67;;;66440,2;34,125;34,4;;;;;
17/06/2021;100,62;;;65136;34;33,41;;;;;
18/06/2021;100,71;;;65901,6;34,1875;33,88;;;;;
22/06/2021;100,71;;;66089,9;34,125;34,27;;;;;
23/06/2021;100,69;;;66933,1;34,1875;34,72;;;;;
24/06/2021;100,89;;;65133,5;34,0625;34,47;;;;;
25/06/2021;100,89;;;64150,9;34,125;34,45;;;;;
28/06/2021;100,99;;;62972;34,125;34,06;;;;;
29/06/2021;101,1;;;62372;34,0625;34,5;;;;;
30/06/2021;101,14;;;62060;34,125;33,95;;;;;
01/07/2021;101,17;;;63330,4;34,125;34,27;;;;;
02/07/2021;101,19;;;64848,6;34,1875;34,68;;;;;
05/07/2021;101,19;;;63563;34;34,14;;;;;
06/07/2021;101,28;;;63383,2;34,1875;34,55;;;;;
07/07/2021;101,33;;;62371,6;34,25;34,19;;;;;
08/07/2021;101,34;;;64215,3;34,1875;33,17;;;;;
12/07/2021;101,35;;;64374,7;34,125;34,13;;;;;
13/07/2021;101,42;;;63959,3;33,875;34,36;;;;;
14/07/2021;101,48;;;63484,6;34,125;34,16;;;;;
15/07/2021;101,63;;;63090,8;34,1875;34,56;;;;;
16/07/2021;101,64;;;62133,2;34,0625;34,26;;;;;
19/07/2021;101,65;;;63391,7;34,125;34,06;;;;;
20/07/2021;101,72;;;65832,2;34,1875;34,68;;;;;
21/07/2021;101,75;;;65675,1;34,1875;34,55;;;;;
22/07/2021;101,76;;;64841,2;34,0625;34,42;;;;;
23/07/2021;101,69;;;65530,9;34,125;33,42;;;;;
26/07/2021;101,75;;;65688,3;34,1875;34,48;;;;;
27/07/2021;101,82;;;66553,5;34,1875;34,6;;;;;
28/07/2021;101,95;;;67315,6;34,125;33,95;;;;;
29/07/2021;102,01;;;66005,3;34,125;34,02;;;;;
30/07/2021;101,99;;;65939,6;34,125;33,95;;;;;
02/08/2021;102,06;;;65873,6;34,1875;34,71;;;;;
03/08/2021;102,12;;;65088,1;34,1875;31,61;;;;;
04/08/2021;102,18;;;66136,5;34;33,96;;;;;
05/08/2021;102,25;;;65860,9;34,1875;34,41;;;;;
06/08/2021;102,28;;;66096,4;34,25;34,05;;;;;
09/08/2021;102,3;;;68023,1;34,25;34,79;;;;;
10/08/2021;102,33;;;69475,2;34,1875;34,82;;;;;
11/08/2021;102,34;;;69492,6;34,0625;34;;;;;
12/08/2021;102,34;;;69544,8;34,1875;34,47;;;;;
13/08/2021;102,36;;;67999;34,125;34,13;;;;;
17/08/2021;102,53;;;67094,3;34,25;34,67;;;;;
18/08/2021;102,57;;;66681,7;34,0625;33,77;;;;;
19/08/2021;102,57;;;67822,2;34,1875;34,38;;;;;
20/08/2021;102,61;;;69050,3;34,0625;34,53;;;;;
23/08/2021;102,64;;;71353,8;34,1875;34,17;;;;;
24/08/2021;102,76;;;72009,1;34,125;34,49;;;;;
25/08/2021;102,79;;;71550,5;34,1875;34,32;;;;;
26/08/2021;102,79;;;73203,6;34,125;34,48;;;;;
27/08/2021;102,97;;;76329,4;34,125;33,95;;;;;
30/08/2021;102,97;;;76451,7;34,1875;34,36;;;;;
31/08/2021;103,11;;;75232,6;34,1875;34,35;;;;;
01/09/2021;103,14;;;75115,1;34,1875;34,51;;;;;
02/09/2021;103,22;;;74735;34,125;34,32;;;;;
03/09/2021;103,31;;;76003;34,125;33,97;;;;;
06/09/2021;103,33;;;79004,8;34,3125;34,17;;;;;
07/09/2021;103,45;;;77459;34,1875;34,55;;;;;
08/09/2021;103,42;;;77127;34,25;34,58;;;;;
09/09/2021;103,53;;;75895;34,1875;32,75;;;;;
10/09/2021;103,54;;;80065,9;34,0625;34,02;;;;;
13/09/2021;103,56;;;78989,2;34,1875;34,25;;;;;
14/09/2021;103,62;;;78488,5;33,9375;34,47;;;;;
15/09/2021;103,62;;;79738,1;34,0625;33,89;;;;;
16/09/2021;103,71;;;78512,1;34,25;34,58;;;;;
17/09/2021;103,58;;;73635,2;34,125;33,76;;;;;
20/09/2021;103,77;;;73918,6;34,1875;34,73;;;;;
21/09/2021;104,09;;;74750,2;34,125;34,52;;;;;
22/09/2021;104,26;;;74743,4;34,1875;34,07;;;;;
23/09/2021;104,1;;;74180,2;34,25;34,64;;;;;
24/09/2021;104,1;;;75687,5;34,125;34,26;;;;;
27/09/2021;104,12;;;75808,4;34,125;34,05;;;;;
28/09/2021;104,18;;;76589,3;34,125;33,9;;;;;
29/09/2021;104,19;;;77363,6;34,1875;34,37;;;;;
30/09/2021;104,2;;;77626,2;34,1875;34,15;;;;;
01/10/2021;104,3;;;77578,9;34,1875;34,43;;;;;
04/10/2021;104,25;;;78191,5;34,125;34,1;;;;;
05/10/2021;104,34;;;77443,1;34,0625;34,47;;;;;
06/10/2021;104,53;;;77553,3;34,25;34,63;;;;;
07/10/2021;104,53;;;77927,9;34,125;34,46;;;;;
12/10/2021;104,54;;;78427,9;34,125;33,93;;;;;
13/10/2021;104,47;;;80138;34,1875;34,18;;;;;
14/10/2021;104,64;;;81990,2;34,0625;34,32;;;;;
15/10/2021;104,59;;;82859,7;34,0625;34,2;;;;;
18/10/2021;104,7;;;84308;34,1875;34,08;;;;;
19/10/2021;104,79;;;87055,7;34,125;34,11;;;;;
20/10/2021;104,88;;;86795,3;34,125;34,26;;;;;
21/10/2021;104,88;;;86898,5;34,1875;34,28;;;;;
22/10/2021;104,89;;;89391,8;34,25;34,01;;;;;
25/10/2021;104,94;;;88907,8;34,125;34,46;;;;;
26/10/2021;105,04;;;85353,1;34,125;34,45;;;;;
27/10/2021;105,05;;;86034,2;34,125;33,95;;;;;
28/10/2021;105,13;;;83561;34,125;34,29;;;;;
29/10/2021;105,15;;;87460,4;34,125;34,14;;;;;
01/11/2021;105,23;;;89273;34,25;34,56;;;;;
02/11/2021;105,35;;;92095;34,125;34,42;;;;;
03/11/2021;105,36;;;91258,2;34,125;33,99;;;;;
04/11/2021;105,38;;;92895,9;34,1875;34,29;;;;;
05/11/2021;105,4;;;96044,9;34,25;34,45;;;;;
08/11/2021;105,58;;;94381,4;34,25;33,93;;;;;
09/11/2021;105,58;;;95130,6;34,1875;34,65;;;;;
10/11/2021;105,63;;;95943,8;34,1875;34,79;;;;;
11/11/2021;105,67;;;94963,4;34;33,67;;;;;
12/11/2021;105,79;;;92999,4;34,125;34,06;;;;;
15/11/2021;105,82;;;89674,1;34,125;34,7;;;;;
16/11/2021;105,88;;;87541,8;34,25;34,63;;;;;
17/11/2021;105,92;;;89512,4;34,1875;34;;;;;
18/11/2021;105,94;;;85695,2;34,25;34,53;;;;;
19/11/2021;105,95;;;83770,5;34,1875;34,35;;;;;
23/11/2021;105,96;;;83481,2;34,1875;34,48;;;;;
24/11/2021;106,09;;;84956,9;34,1875;34,57;;;;;
25/11/2021;106,08;;;80369;34,125;34,43;;;;;
26/11/2021;106,16;;;79094,9;34,125;33,65;;;;;
29/11/2021;106,41;;;79315,8;34,25;34,5;;;;;
30/11/2021;106,41;;;85164,8;34,125;33,11;;;;;
01/12/2021;106,55;;;87451,3;34,1875;34,59;;;;;
02/12/2021;106,55;;;86359,8;34,0625;34,13;;;;;
03/12/2021;106,63;;;88287,4;34,125;33,95;;;;;
06/12/2021;106,63;;;89242,8;34,25;33,98;;;;;
07/12/2021;106,65;;;86544,9;34,125;34,31;;;;;
09/12/2021;107,26;;;85441,4;34,25;34,67;;;;;
10/12/2021;107,26;;;81947,7;34,1875;34,67;;;;;
13/12/2021;107,38;;;82178,8;34,125;33,79;;;;;
14/12/2021;107,38;;;80939,4;34,3125;34,69;;;;;
15/12/2021;107,49;;;82995,2;34,1875;34,34;;;;;
16/12/2021;107,51;;;83234;34,1875;34,55;;;;;
17/12/2021;107,55;;;81908,2;34,25;34,13;;;;;
20/12/2021;107,57;;;84137,7;34,25;34,69;;;;;
21/12/2021;107,61;;;83651,8;34,25;34,73;;;;;
22/12/2021;107,73;;;84850,3;34,1875;34,66;;;;;
23/12/2021;107,74;;;84570,5;34,25;34,17;;;;;
27/12/2021;107,94;;;82783,7;34,25;34,29;;;;;
28/12/2021;107,94;;;84006,5;34,25;33,99;;;;;
29/12/2021;108,14;;;83500,1;34,1875;33,81;;;;;
30/12/2021;108,16;;;85579,1;34,125;33,38;;;;;
03/01/2022;108,29;;;85286;34,1875;34,09;;;;;
04/01/2022;108,48;;;83835,7;34,25;34,51;;;;;
05/01/2022;108,61;;;83747,8;34,25;33,9;;;;;
06/01/2022;108,63;;;84402,1;34,1875;34,11;;;;;
07/01/2022;108,72;;;83746,3;37,375;37,75;;;;;
10/01/2022;108,86;;;84702,3;37,625;37,76;;;;;
11/01/2022;108,96;;;85100,3;37,375;37,46;;;;;
12/01/2022;108,97;;;85370,9;37,4375;37,03;;;;;
13/01/2022;109,05;;;85481,1;37,4375;37,64;;;;;
14/01/2022;109,11;;;85038,8;37,625;37,57;;;;;
17/01/2022;109,21;;;83350,6;37,75;37,44;;;;;
18/01/2022;109,46;;;83528,2;37,5;37,56;;;;;
19/01/2022;109,64;;;85126,4;37,5625;37,64;;;;;
20/01/2022;109,67;;;83622,5;37,625;37,93;;;;;
21/01/2022;109,71;;;81004,4;37,5;37,27;;;;;
24/01/2022;109,79;;;85180,4;37,625;37,25;;;;;
25/01/2022;110,08;;;85782,1;37,625;36,87;;;;;
26/01/2022;110,11;;;85968,8;37,5625;37,2;;;;;
27/01/2022;110,15;;;88269,8;37,5625;37,14;;;;;
28/01/2022;110,5;;;90907,5;37,75;37,36;;;;;
31/01/2022;110,68;;;91416,6;37,625;37,61;;;;;
01/02/2022;110,71;;;89662,7;37,5;36,79;;;;;
02/02/2022;110,75;;;88091,3;37,5625;37,2;;;;;
03/02/2022;110,92;;;87934;37,5625;37,59;;;;;
04/02/2022;110,92;;;89189,1;37,5625;37,42;;;;;
07/02/2022;111,37;;;88149,2;37,375;37,61;;;;;
08/02/2022;111,46;;;87393,1;37,4375;37,22;;;;;
09/02/2022;111,49;;;87559,4;37,6875;37,43;;;;;
10/02/2022;111,52;;;88185;37,5;37,6;;;;;
11/02/2022;111,59;;;87803,7;37,5625;37,08;;;;;
14/02/2022;111,67;;;88042,6;37,5;37,72;;;;;
15/02/2022;112,01;;;90577,6;37,625;37,69;;;;;
16/02/2022;112,17;;;89977,9;37,6875;37,26;;;;;
17/02/2022;112,21;;;89443,2;37,625;37,62;;;;;
18/02/2022;112,24;;;90029,5;39,9375;40,1;;;;;
21/02/2022;112,48;;;90440,6;39,875;39,77;;;;;
