Fecha;Tipo de Cambio Minorista;Dólar Ahorro;Dólar MEP;Indice Merval;Badlar en $;Tasa de Interes deposito 30 días;Tasa de Interes prestamos por cuenta corriente;Crecimiento Económico;Riesgo crediticio;Desempleo;Indice de Volatilidad
22/02/2022;112,71;;;91359,5;40,0625;40,28;;;;;
23/02/2022;112,8;;;88721,5;40,0625;39,82;;;;;
24/02/2022;112,83;;;87969,9;39,9375;40,04;;;;;
25/02/2022;112,89;;;90248,9;39,9375;39,07;;;;;
02/03/2022;113,33;;;91558;40,125;40,16;;;;;
03/03/2022;113,48;;;89515,4;40,0625;40,21;;;;;
04/03/2022;113,69;;;87948,2;39,75;39,36;;;;;
07/03/2022;113,94;;;88061,1;40,0625;39,98;;;;;
08/03/2022;114,06;;;87226,5;40;39,74;;;;;
09/03/2022;114,37;;;90283,1;39,875;39,85;;;;;
10/03/2022;114,5;;;88999,1;40,0625;39,89;;;;;
11/03/2022;114,49;;;84955,9;39,9375;39,47;;;;;
14/03/2022;114,72;;;84054,7;39,875;39,55;;;;;
15/03/2022;114,82;;;87450,9;40;39,78;;;;;
16/03/2022;114,88;;;89645,9;40,0625;40,13;;;;;
17/03/2022;114,91;;;89057,6;40,1875;39,09;;;;;
18/03/2022;114,93;;;90041,1;40,0625;39,43;;;;;
21/03/2022;115,35;;;90170,1;40;40,08;;;;;
22/03/2022;115,42;;;90106,6;39,875;39,88;;;;;
23/03/2022;115,61;;;93010,4;41,75;41,58;;;;;
25/03/2022;115,68;;;91663;41,9375;41,43;;;;;
28/03/2022;116,19;;;89967,3;42;41,61;;;;;
29/03/2022;116,21;;;90867,6;41,9375;41,21;;;;;
30/03/2022;116,31;;;90959,6;42;39,86;;;;;
31/03/2022;116,45;;;92391;41,8125;41,91;;;;;
01/04/2022;116,64;;;93218,7;42;41,89;;;;;
04/04/2022;117,02;;;91814,3;42;41,57;;;;;
05/04/2022;117,1;;;90973;42,125;41,11;;;;;
06/04/2022;117,33;;;91558,2;42,125;41,98;;;;;
07/04/2022;117,65;;;92091,5;41,9375;41,66;;;;;
08/04/2022;117,69;;;90629,9;41,9375;41,54;;;;;
11/04/2022;118,02;;;90345,9;42;41,86;;;;;
12/04/2022;118,09;;;91041,4;41,875;42,17;;;;;
13/04/2022;118,39;;;91239,2;41,875;41,34;;;;;
18/04/2022;118,88;;;92038,4;44,5625;43,66;;;;;
19/04/2022;119,03;;;92559,3;44,25;44,42;;;;;
20/04/2022;119,16;;;91496,1;44,3125;44,06;;;;;
21/04/2022;119,58;;;91717,1;44,375;44,19;;;;;
22/04/2022;119,69;;;91154,4;44,3125;44,26;;;;;
25/04/2022;119,78;;;89574,7;44,4375;43,99;;;;;
26/04/2022;120,1;;;90033,3;44,625;44,87;;;;;
27/04/2022;120,13;;;90354,2;44,5625;44,39;;;;;
28/04/2022;120,29;;;88251;44,5;43,52;;;;;
29/04/2022;120,64;;;87608,1;44,375;43,36;;;;;
02/05/2022;120,97;;;89585,3;44,625;44,6;;;;;
03/05/2022;121,33;;;89401,4;44,4375;44,39;;;;;
04/05/2022;121,45;;;86434,1;44,4375;44,05;;;;;
05/05/2022;121,73;;;86507,2;44,625;43,88;;;;;
06/05/2022;121,97;;;82243,6;44,5625;44,5;;;;;
09/05/2022;122,16;;;83676,8;44,625;44,38;;;;;
10/05/2022;122,32;;;85762,8;44,375;42,98;;;;;
11/05/2022;122,5;;;85520,8;44,625;44,3;;;;;
12/05/2022;122,7;;;88795,8;44,5625;44,6;;;;;
13/05/2022;123,11;;;89964,8;46,375;45,65;;;;;
16/05/2022;123,27;;;90803,4;45,6875;46,43;;;;;
17/05/2022;123,55;;;88634,3;46,5;46,64;;;;;
19/05/2022;123,77;;;88119;46,5625;45,71;;;;;
20/05/2022;123,91;;;90344,1;46,375;45,96;;;;;
23/05/2022;124,33;;;91271,7;46,4375;46,54;;;;;
24/05/2022;124,45;;;93711;46,375;46,43;;;;;
26/05/2022;124,62;;;93683,3;46,5;46,25;;;;;
27/05/2022;124,81;;;93236,2;46,4375;46,1;;;;;
30/05/2022;125,48;;;92288;46,5;44,9;;;;;
31/05/2022;125,62;;;91369,6;45,8125;45,35;;;;;
01/06/2022;125,88;;;91452;46,6875;46,33;;;;;
02/06/2022;125,95;;;91775,2;46,5;46,48;;;;;
03/06/2022;125,57;;;90351,7;46,4375;45,97;;;;;
06/06/2022;126,6;;;90938,1;46,625;46,77;;;;;
07/06/2022;126,65;;;89946,9;46,5625;46,23;;;;;
08/06/2022;126,77;;;88869,8;46,625;46,27;;;;;
09/06/2022;127;;;89141,4;46,5;45,62;;;;;
10/06/2022;127,09;;;87937,9;46,5625;45,86;;;;;
13/06/2022;127,6;;;87400;46,625;45,86;;;;;
14/06/2022;127,62;;;88465,6;46,3125;46,46;;;;;
15/06/2022;128,03;;;87060,9;46,5;46,05;;;;;
16/06/2022;128,19;;;86545,9;46,6875;46,48;;;;;
21/06/2022;128,99;;;85662,5;50,8125;50,5;;;;;
22/06/2022;129,01;;;83170,1;50,6875;50,57;;;;;
23/06/2022;129,11;;;82605,6;50,75;50,8;;;;;
24/06/2022;129,15;;;85712,3;50,5;49,95;;;;;
27/06/2022;130,07;;;88194,7;50,8125;50,56;;;;;
28/06/2022;130,14;;;88130,8;50,5625;50,17;;;;;
29/06/2022;129,99;;;88449,9;50,75;49,47;;;;;
30/06/2022;130,44;;;90050,8;50,625;49,3;;;;;
01/07/2022;130,69;;;89128,8;50,9375;50,93;;;;;
04/07/2022;132,07;;;92689,5;50,875;50,48;;;;;
05/07/2022;132,54;;;95075,9;50,75;51,29;;;;;
06/07/2022;132,85;;;102265,4;51,0625;51,02;;;;;
07/07/2022;133,27;;;105850;50,8125;50,87;;;;;
08/07/2022;133,89;;;104431,9;51;50,6;;;;;
11/07/2022;134,67;;;103209,8;51;50,33;;;;;
12/07/2022;134,88;;;102271;50,75;49,19;;;;;
13/07/2022;135,15;;;5184,1;50,875;49,8;;;;;
14/07/2022;135,21;;;104222,9;51;50,97;;;;;
15/07/2022;135,29;;;105441,2;50,875;51;;;;;
18/07/2022;135,79;;;107185,4;50,8125;51,01;;;;;
19/07/2022;136,08;;;106949,1;50,75;51,09;;;;;
20/07/2022;136,1;;;112017;50,5625;50,15;;;;;
21/07/2022;136,32;;;113851,4;51;50,7;;;;;
22/07/2022;136,61;;;119508,3;50,75;50,48;;;;;
25/07/2022;137,3;;;120038,4;50,6875;50,75;;;;;
26/07/2022;137,38;;;126362;50,5;51,02;;;;;
27/07/2022;137,58;;;127400;50,875;50,53;;;;;
28/07/2022;137,86;;;122528,3;51;50,36;;;;;
29/07/2022;137,93;;;117586,8;55,625;55,81;;;;;
01/08/2022;138,9;;;118691,2;56,5;56,96;;;;;
02/08/2022;139,07;;;120389,9;55,375;56,38;;;;;
03/08/2022;139,31;;;120437,2;56,375;55,98;;;;;
04/08/2022;139,86;;;121003,9;56,1875;57,1;;;;;
05/08/2022;139,87;;;123953,4;56,3125;56,5;;;;;
08/08/2022;140,59;;;121920,8;56,5625;57,06;;;;;
09/08/2022;140,77;;;122129,9;55,75;56,93;;;;;
10/08/2022;140,7;;;123333,9;56,1875;56,13;;;;;
11/08/2022;140,98;;;125979,6;56,5625;55,12;;;;;
12/08/2022;141,5;;;124787,3;63,5;63;;;;;
16/08/2022;142,41;;;125962,9;63,75;65,12;;;;;
17/08/2022;142,52;;;131490,9;63,5;64,7;;;;;
18/08/2022;142,39;;;131009,1;63,375;64,5;;;;;
19/08/2022;143,06;;;132252,6;62,75;63,55;;;;;
22/08/2022;144,04;;;136997,7;64,125;64,85;;;;;
23/08/2022;144,03;;;140246,1;63,0625;61,76;;;;;
24/08/2022;144,29;;;142777,6;63,375;63,35;;;;;
25/08/2022;144,58;;;141460;63,3125;64,42;;;;;
26/08/2022;144,73;;;143805,2;63,4375;63,68;;;;;
29/08/2022;145,45;;;141133,6;63,625;65,05;;;;;
30/08/2022;145,62;;;136241;63,25;63,74;;;;;
31/08/2022;145,77;;;136302,1;63,875;64,19;;;;;
01/09/2022;145,86;;;138268;64,625;64,28;;;;;
05/09/2022;147,05;;;137309,3;64,1875;64,79;;;;;
06/09/2022;147,35;;;141001,5;62,9375;64,77;;;;;
07/09/2022;147,66;;;141509,3;63,8125;64,15;;;;;
08/09/2022;148,15;;;144642,2;63,5625;64,51;;;;;
09/09/2022;148,42;;;144714,1;63,6875;64,77;;;;;
12/09/2022;149,43;;;142941,6;64,1875;63,98;;;;;
13/09/2022;149,52;;;146750;63,9375;63;;;;;
14/09/2022;149,61;;;144765,6;63,875;61,81;;;;;
15/09/2022;149,99;;;145741,8;64,0625;65,12;;;;;
16/09/2022;150,17;;;150262,1;68,1875;69,74;;;;;
19/09/2022;150,93;;;147929,8;68,6875;70,21;;;;;
20/09/2022;151,24;;;146980,1;68,6875;69,69;;;;;
21/09/2022;151,56;;;149480,8;69,6875;70,03;;;;;
22/09/2022;151,64;;;142931,7;68,625;69,58;;;;;
23/09/2022;152,24;;;138148,3;68,75;69,62;;;;;
26/09/2022;153,01;;;135472,7;69,25;69,59;;;;;
27/09/2022;153,31;;;138023,4;68,25;69,45;;;;;
28/09/2022;153,61;;;138004,5;69;67,88;;;;;
29/09/2022;153,9;;;139115,1;69,125;69,65;;;;;
30/09/2022;154,25;;;145063;69,125;69,6;;;;;
03/10/2022;155,33;;;144926,7;69,8125;70,09;;;;;
04/10/2022;155,67;;;146722,9;68,75;70,25;;;;;
05/10/2022;155,9;;;144645,3;69,5;69,93;;;;;
06/10/2022;156,29;;;136982,4;68,625;69,86;;;;;
11/10/2022;157,76;;;136396,4;69,8125;70,83;;;;;
12/10/2022;157,96;;;140763,8;69,5625;69,51;;;;;
13/10/2022;158,19;;;137290,7;69,375;67,78;;;;;
14/10/2022;158,28;;;138953,5;68,75;70,39;;;;;
17/10/2022;159,45;;;137542,2;69,4375;70,29;;;;;
18/10/2022;159,71;;;136484,2;68,25;69,58;;;;;
19/10/2022;159,94;;;136138,8;68,6875;70,07;;;;;
20/10/2022;160,27;;;138944,8;68,625;69,24;;;;;
21/10/2022;160,57;;;139733,4;69,125;69,87;;;;;
24/10/2022;161,56;;;143959,4;69,125;70,44;;;;;
25/10/2022;162,1;;;145028,5;68,25;69,72;;;;;
26/10/2022;162,22;;;148109,6;69,25;69,59;;;;;
27/10/2022;162,3;;;147845,4;68,9375;70,15;;;;;
28/10/2022;162,59;;;149938,3;68,8125;66,46;;;;;
31/10/2022;163,89;;;153002,1;69,5;69,98;;;;;
01/11/2022;164,26;;;149309,4;69,125;70,36;;;;;
02/11/2022;164,49;;;150451;69,8125;69,93;;;;;
03/11/2022;164,82;;;151263,3;68,75;69,88;;;;;
04/11/2022;165,15;;;147829,6;69,625;70,08;;;;;
07/11/2022;166,33;;;147924;69,4375;70,83;;;;;
08/11/2022;166,79;;;143091,5;69,0625;70,57;;;;;
09/11/2022;167,17;;;144879,1;68,4375;66,68;;;;;
10/11/2022;167,5;;;150413,4;70,125;70,05;;;;;
11/11/2022;167,77;;;152685,4;70;70,2;;;;;
14/11/2022;168,62;;;155159;69,6875;70,93;;;;;
15/11/2022;169,18;;;154108,8;68,625;66,23;;;;;
16/11/2022;169,6;;;155259,3;69,25;70,41;;;;;
17/11/2022;169,89;;;157253,6;68,6875;69,99;;;;;
18/11/2022;170,22;;;158169,3;68,5625;69,74;;;;;
22/11/2022;171,52;;;158563,5;69,625;70,34;;;;;
23/11/2022;171,85;;;160936,4;69,25;70,46;;;;;
24/11/2022;172,24;;;163716,9;68,375;69,31;;;;;
25/11/2022;172,45;;;164277,8;69,1875;69,51;;;;;
28/11/2022;173,66;;;168194,6;69,3125;70,23;;;;;
29/11/2022;174,15;;;168525,3;68,3125;64,85;;;;;
30/11/2022;174,55;;;170604,3;69,5;70,19;;;;;
01/12/2022;174,86;;;169691,7;69,0625;70,45;;;;;
02/12/2022;175,42;;;164467,3;69;69,75;;;;;
05/12/2022;176,44;;;168090,1;69,9375;70,99;;;;;
06/12/2022;176,59;;;171177,9;69,125;70,79;;;;;
07/12/2022;176,81;;;166466,5;69,375;71,01;;;;;
12/12/2022;178,57;;;165500,4;70,25;70,67;;;;;
13/12/2022;179,01;;;164216,7;69,5625;67,54;;;;;
14/12/2022;179,22;;;164733,2;69,5;68,95;;;;;
15/12/2022;179,35;;;165109,6;68,9375;70,3;;;;;
16/12/2022;179,69;;;168965,8;69,5625;70,74;;;;;
19/12/2022;180,65;;;172335,9;69,375;70,31;;;;;
20/12/2022;180,76;;;179851,9;69,0625;69,66;;;;;
21/12/2022;181,16;;;182459,8;68,875;70,05;;;;;
22/12/2022;181,36;;;187784;69,6875;70,32;;;;;
23/12/2022;181,74;;;192477,4;69,25;69,76;;;;;
26/12/2022;182,82;;;195542,8;69,5;69,95;;;;;
27/12/2022;183,12;;;202560,2;68,5;69,54;;;;;
28/12/2022;183,51;;;199360,7;69,25;69,99;;;;;
29/12/2022;183,95;;;202085,1;68,8125;69,98;;;;;
30/12/2022;184,64;;;207054,3;69,375;70,47;;;;;
02/01/2023;185,36;;;198360,5;69,375;68,67;;;;;
03/01/2023;185,99;;;201060,6;68,5;70,46;;;;;
04/01/2023;186,22;;;209646;69,8125;70,83;;;;;
05/01/2023;186,16;;;213794,3;69,375;70,25;;;;;
06/01/2023;186,61;;;215724,7;69,3125;70,78;;;;;
09/01/2023;187,72;;;215811;69,3125;70,46;;;;;
10/01/2023;188,11;;;224627,5;68,8125;70,06;;;;;
11/01/2023;188,21;;;234153,7;70,1875;70,32;;;;;
12/01/2023;188,18;;;242154,5;69,9375;70,05;;;;;
13/01/2023;188,53;;;250556;69,75;69,46;;;;;
16/01/2023;189,47;;;260750;70;71,09;;;;;
17/01/2023;189,74;;;235372,4;69,5625;70,52;;;;;
18/01/2023;189,98;;;235179,7;69,25;70,38;;;;;
19/01/2023;190,19;;;247680;69,1875;70,57;;;;;
20/01/2023;190,65;;;250362,3;69,0625;70,7;;;;;
23/01/2023;191,68;;;252107,9;70,5;70,98;;;;;
24/01/2023;192,08;;;260073,6;69,0625;71,02;;;;;
25/01/2023;192,26;;;261498,8;70,125;69,78;;;;;
26/01/2023;192,74;;;254295,4;69,1875;70,83;;;;;
27/01/2023;193,06;;;245875,1;68,375;69,55;;;;;
30/01/2023;194,07;;;253548,5;70,25;70,83;;;;;
31/01/2023;194,36;;;251062,1;69,375;70,87;;;;;
01/02/2023;194,96;;;248854,6;69,8125;70,13;;;;;
02/02/2023;195,14;;;239370;69,1875;67,85;;;;;
03/02/2023;195,4;;;243607,6;69,5;70,06;;;;;
06/02/2023;196,52;;;246804,2;70,0625;70,85;;;;;
07/02/2023;196,74;;;250125,4;69,3125;69,36;;;;;
08/02/2023;196,93;;;248238,6;69,5;71,17;;;;;
09/02/2023;197,19;;;249897,5;69,875;71,11;;;;;
10/02/2023;197,6;;;257625,8;70,25;69,58;;;;;
13/02/2023;198,78;;;258463,5;70,8125;71,26;;;;;
14/02/2023;199,03;;;254969,8;69,4375;68,68;;;;;
15/02/2023;199,47;;;257247,2;69,6875;70,78;;;;;
16/02/2023;199,7;;;248979,4;69,75;70,41;;;;;
17/02/2023;200,55;;;244719,1;69,6875;70,51;;;;;
22/02/2023;201,73;;;248006,3;70,5;71,08;;;;;
23/02/2023;202,48;;;248324,7;69,375;71,67;;;;;
24/02/2023;202,88;;;250465,6;70,0625;70,08;;;;;
27/02/2023;204,12;;;247459,3;69,75;70,62;;;;;
28/02/2023;204,39;;;249580,5;69,375;70,14;;;;;
01/03/2023;204,73;;;242748,9;70,3125;70,7;;;;;
02/03/2023;205,37;;;245865,2;69,75;70,61;;;;;
03/03/2023;205,72;;;253018,6;70,1875;70,28;;;;;
06/03/2023;206,67;;;246501;70,25;70,63;;;;;
07/03/2023;206,9;;;250911,8;69,625;69,15;;;;;
08/03/2023;207,22;;;247553,8;70,3125;71;;;;;
09/03/2023;207,49;;;236419,4;70,0625;71,33;;;;;
10/03/2023;207,96;;;225227,5;69,625;69,88;;;;;
13/03/2023;208,88;;;220447;70,25;70,63;;;;;
14/03/2023;209,36;;;209824,2;70,0625;68,31;;;;;
15/03/2023;209,62;;;223388,2;70,5625;70,3;;;;;
16/03/2023;210,21;;;221740,3;70,1875;70,79;;;;;
17/03/2023;210,54;;;221059,1;71,875;72,87;;;;;
20/03/2023;211,85;;;228790,2;72;73,16;;;;;
21/03/2023;212,24;;;224914,6;71,5625;71,63;;;;;
22/03/2023;212,72;;;219276,7;71,375;72,67;;;;;
23/03/2023;212,97;;;233739,4;71,0625;72,24;;;;;
27/03/2023;214,45;;;242386;73,6875;73,53;;;;;
28/03/2023;215,03;;;249104,1;72,3125;73,01;;;;;
29/03/2023;215,5;;;251639,1;72,125;72,72;;;;;
30/03/2023;215,81;;;245716,2;71,9375;72,82;;;;;
31/03/2023;216,24;;;254696,9;72,4375;73,58;;;;;
03/04/2023;217,43;;;251488,3;72,6875;73,6;;;;;
04/04/2023;218,03;;;252848,7;71,875;72,86;;;;;
05/04/2023;218,78;;;259963,4;72,5625;73,16;;;;;
10/04/2023;220,73;;;266850;73,1875;73,77;;;;;
11/04/2023;221,17;;;270329;72,4375;73,3;;;;;
12/04/2023;221,46;;;275717,4;72,9375;72,91;;;;;
13/04/2023;221,62;;;281295,2;72,8125;73,71;;;;;
14/04/2023;221,77;;;284298,7;73,125;73,02;;;;;
17/04/2023;223,39;;;275405,9;73,375;73,96;;;;;
18/04/2023;223,73;;;281827,5;72,5625;73,52;;;;;
19/04/2023;224,52;;;290890,5;73;73,6;;;;;
20/04/2023;225,21;;;299421,7;73,0625;73,45;;;;;
21/04/2023;225,58;;;303058,4;73,8125;74,69;;;;;
24/04/2023;226,94;;;304797;74,75;75,64;;;;;
25/04/2023;227,68;;;296808,9;73,9375;74,8;;;;;
26/04/2023;228,43;;;297960;76,375;76,13;;;;;
27/04/2023;229,12;;;295631;76,25;76,34;;;;;
28/04/2023;229,63;;;288007,9;87,5;87,57;;;;;
02/05/2023;232,09;;;281752,5;87,5;87,62;;;;;
03/05/2023;232,88;;;297140,1;87,5;87,55;;;;;
04/05/2023;233,72;;;304395,9;87,25;85,68;;;;;
05/05/2023;235,98;;;307773,3;87,625;87,69;;;;;
08/05/2023;238,18;;;310497,2;87,875;85,98;;;;;
09/05/2023;238,89;;;313281,4;86,0625;86,39;;;;;
10/05/2023;239,59;;;321529,6;88,1875;87,79;;;;;
11/05/2023;239,42;;;320582,8;88,0625;88,26;;;;;
12/05/2023;240,07;;;318792;87,875;87,47;;;;;
15/05/2023;241,39;;;327788,6;89;88,62;;;;;
16/05/2023;242,37;;;331210,6;92,875;92,64;;;;;
17/05/2023;242,65;;;338677,6;93,0625;93,25;;;;;
18/05/2023;243,02;;;338978,9;93,125;92,57;;;;;
19/05/2023;243,59;;;340785,5;92,1875;92,8;;;;;
22/05/2023;245,02;;;341669,3;92,0625;92,46;;;;;
23/05/2023;245,53;;;346369;91,75;91,56;;;;;
24/05/2023;246,59;;;343391,9;91,5;91,11;;;;;
29/05/2023;248,68;;;342078,5;93,1875;93,07;;;;;
30/05/2023;249,79;;;353373,6;92,3125;92,08;;;;;
31/05/2023;250,37;;;352936,8;91,9375;90,83;;;;;
01/06/2023;251,44;;;360825,6;92,9375;92,55;;;;;
02/06/2023;252;;;380757,5;92,4375;93,23;;;;;
05/06/2023;253,83;;;380430,9;93;92,63;;;;;
06/06/2023;254,7;;;380907,5;92,5625;92,92;;;;;
07/06/2023;255,36;;;381763,9;92,375;91,13;;;;;
08/06/2023;256,09;;;381672,5;91,9375;92,99;;;;;
09/06/2023;257,33;;;381896,1;92,75;92,35;;;;;
12/06/2023;258,52;;;378695,4;93,1875;93,56;;;;;
13/06/2023;259,13;;;391831,4;92;92,8;;;;;
14/06/2023;259,85;;;409416,5;92,5;93,27;;;;;
15/06/2023;260,92;;;429908,6;92,5;93,21;;;;;
16/06/2023;261,59;;;415186,4;92,5;92,68;;;;;
21/06/2023;264,45;;;420736,7;92,8125;93,51;;;;;
22/06/2023;265,31;;;432406,2;92,0625;92,25;;;;;
23/06/2023;265,95;;;416375,9;91,5625;91,47;;;;;
26/06/2023;267,22;;;409622,7;92,25;93,79;;;;;
27/06/2023;268,09;;;416466,8;91,625;91,88;;;;;
28/06/2023;267,88;;;426281;93,125;92,88;;;;;
29/06/2023;269,24;;;436619;92,5625;92,12;;;;;
30/06/2023;270,16;;;441468,9;92,25;93,05;;;;;
03/07/2023;271,55;;;436732,6;93,3125;93,28;;;;;
04/07/2023;272,06;;;417548,7;92,3125;92,91;;;;;
05/07/2023;273,32;;;423580,5;93,375;93,07;;;;;
06/07/2023;273,71;;;420772,6;93,0625;93,55;;;;;
07/07/2023;274,39;;;422765,4;92,6875;92,45;;;;;
10/07/2023;275,81;;;431551,1;93,4375;94,37;;;;;
11/07/2023;276,53;;;451138,6;92,625;92,68;;;;;
12/07/2023;276,89;;;443303,6;93,0625;93,45;;;;;
13/07/2023;277,77;;;456842,8;92,9375;93,46;;;;;
14/07/2023;278,47;;;456880,7;92,875;93,04;;;;;
17/07/2023;280,32;;;453206,9;93,1875;93,68;;;;;
18/07/2023;280,59;;;459108;92,0625;93,01;;;;;
19/07/2023;281,35;;;472973,6;92;92,62;;;;;
20/07/2023;281,66;;;466662,9;91,3125;91,55;;;;;
21/07/2023;282,54;;;471449,4;92,625;93,27;;;;;
24/07/2023;284,37;;;471102,8;92,5;93,41;;;;;
25/07/2023;284,65;;;450210,6;91,9375;92,57;;;;;
26/07/2023;285,2;;;457787,7;91,875;92,61;;;;;
27/07/2023;285,8;;;457137,8;91,625;91,73;;;;;
28/07/2023;286,57;;;453024,4;92,9375;92,79;;;;;
31/07/2023;287,92;;;445226,2;92,875;93,59;;;;;
01/08/2023;289,17;;;441515,7;92,1875;91,66;;;;;
02/08/2023;290,27;;;451570,6;93,25;92,58;;;;;
03/08/2023;291,33;;;452400,9;93,125;92,96;;;;;
04/08/2023;292,2;;;466194,2;93,25;93,47;;;;;
07/08/2023;295,25;;;461280,8;93,125;93,81;;;;;
08/08/2023;296,52;;;470380,5;91,625;92,38;;;;;
09/08/2023;297,82;;;480252,6;93,125;93,73;;;;;
10/08/2023;298,81;;;496114,6;92,6875;93,59;;;;;
11/08/2023;300,01;;;527243,2;93,0625;93,29;;;;;
14/08/2023;366,18;;;563124,7;95,1875;95,3;;;;;
15/08/2023;366,63;;;582323;113,375;113,6;;;;;
16/08/2023;366,89;;;584293,2;113,6875;113,82;;;;;
17/08/2023;366,55;;;593946,9;113;112,95;;;;;
18/08/2023;366,57;;;615499,3;112,25;112,44;;;;;
22/08/2023;367,03;;;613509,1;112,9375;112,53;;;;;
23/08/2023;367,11;;;631166,1;112,9375;113,54;;;;;
24/08/2023;367,37;;;665523,9;112,9375;113,07;;;;;
25/08/2023;367;;;683587,7;113,0625;113,38;;;;;
28/08/2023;367;;;675841;114,0625;113,87;;;;;
29/08/2023;367;;;653602,9;112,5;112,4;;;;;
30/08/2023;367,09;;;634791,7;113,5625;112,48;;;;;
31/08/2023;366,63;;;633243,3;113,4375;113,63;;;;;
01/09/2023;367,02;;;598133,4;114,1875;113,66;;;;;
04/09/2023;367,01;;;583982,6;114,5625;112,71;;;;;
05/09/2023;367,01;;;548015,1;114;112,42;;;;;
06/09/2023;367,01;;;532550,4;113,875;114,25;;;;;
07/09/2023;367;;;514073,8;113,625;114,34;;;;;
08/09/2023;367,01;;;538084,5;114,25;114,95;;;;;
11/09/2023;366,72;;;553410,1;114,625;113,49;;;;;
12/09/2023;366,73;;;571753,3;114,0625;113,95;;;;;
13/09/2023;366,72;;;567513,4;115,1875;112,98;;;;;
14/09/2023;367,09;;;585204,5;113,75;113,51;;;;;
15/09/2023;367,01;;;576676,1;113,875;114,04;;;;;
18/09/2023;367,09;;;562032,6;113,6875;113,26;;;;;
19/09/2023;366,64;;;553754,8;112,8125;113,28;;;;;
20/09/2023;367,01;;;553392,2;112,625;110,73;;;;;
21/09/2023;367,09;;;548544,8;113,5625;110,29;;;;;
22/09/2023;367,01;;;543252,1;113,5625;113,89;;;;;
25/09/2023;366,98;;;557023,5;112,875;114,03;;;;;
26/09/2023;366,98;;;581469;112,4375;112,89;;;;;
27/09/2023;366,64;;;562568,5;113,8125;113,4;;;;;
28/09/2023;367,01;;;556828;113,1875;113,7;;;;;
29/09/2023;365,6;;;561427;113,875;111,93;;;;;
02/10/2023;367,01;;;593739,9;114,4375;114,04;;;;;
03/10/2023;366,65;;;613071,6;112,8125;111,82;;;;;
04/10/2023;367,09;;;628917,7;114,5;111,65;;;;;
05/10/2023;366,65;;;648630,8;114;114,14;;;;;
06/10/2023;367,02;;;697833,7;114;113,52;;;;;
09/10/2023;367,18;;;716543,7;114,4375;115,12;;;;;
10/10/2023;367,01;;;760673,8;113,5625;114,29;;;;;
11/10/2023;367,01;;;823683;114,75;113,86;;;;;
12/10/2023;367,46;;;798907,3;114,0625;114,54;;;;;
17/10/2023;367,59;;;764079,4;129,625;129,17;;;;;
18/10/2023;367,14;;;800804,8;129,375;128,92;;;;;
19/10/2023;367,17;;;701205,2;128,6875;127,9;;;;;
20/10/2023;368,03;;;654136,5;128,8125;128,68;;;;;
23/10/2023;367,91;;;686238,2;128,5;128,74;;;;;
24/10/2023;367,93;;;673102,8;127,5;127,3;;;;;
25/10/2023;367,72;;;655565,2;128,25;128,55;;;;;
26/10/2023;368,1;;;591691,8;128,1875;127,82;;;;;
27/10/2023;367,93;;;579150;128,875;128,19;;;;;
30/10/2023;367,88;;;;128,6875;129,26;;;;;
31/10/2023;367,94;;;;128,5625;127,61;;;;;
01/11/2023;367,93;;;;129,375;128,95;;;;;
02/11/2023;368,05;;;;;128,19;;;;;
